,centroid,end_sample,file_name,freesound_id,id,loudness,mfcc_0,mfcc_1,mfcc_10,mfcc_11,mfcc_12,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,path,start_sample
0,0.1339031308889389,512,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f0,0.043696001172065735,-462.9888916015625,151.8488006591797,-6.274486541748047,-6.741371154785156,-9.016410827636719,35.13225173950195,28.709659576416016,12.384864807128906,9.945878982543945,2.9706993103027344,2.3262901306152344,-1.6588420867919922,-3.532672882080078,Input/262350__stereo-surgeon__grinder-drum-loop.wav,0
1,0.045080676674842834,13824,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f1,0.008082319982349873,-923.76708984375,183.35971069335938,21.575122833251953,5.503807067871094,-3.2930526733398438,44.634830474853516,26.432987213134766,16.550704956054688,11.35888671875,18.392581939697266,20.120088577270508,11.700023651123047,13.936689376831055,Input/262350__stereo-surgeon__grinder-drum-loop.wav,512
2,0.10942306369543076,20480,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f2,0.00891746487468481,-682.526611328125,161.8028564453125,8.372783660888672,11.537355422973633,-6.771997451782227,-3.4153175354003906,2.558635711669922,3.9829788208007812,21.158159255981445,-1.3248939514160156,7.155771255493164,19.634624481201172,-2.1957645416259766,Input/262350__stereo-surgeon__grinder-drum-loop.wav,13824
3,0.03361076861619949,27648,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f3,0.016836004331707954,-856.2925415039062,209.83030700683594,9.515365600585938,12.890434265136719,11.587966918945312,45.6324348449707,21.01095962524414,22.240203857421875,21.243980407714844,10.624492645263672,14.78872299194336,14.721405029296875,17.76581573486328,Input/262350__stereo-surgeon__grinder-drum-loop.wav,20480
4,0.06012346222996712,34304,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f4,0.009520860388875008,-748.1207275390625,185.77493286132812,10.648284912109375,5.969841003417969,5.469974517822266,6.673866271972656,-11.002490997314453,11.44277572631836,28.49344825744629,3.0606536865234375,12.48370361328125,4.201297760009766,22.005033493041992,Input/262350__stereo-surgeon__grinder-drum-loop.wav,27648
5,0.11122933030128479,40960,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f5,0.009263982065021992,-673.7607421875,158.922119140625,4.753702163696289,8.884037017822266,-11.793773651123047,4.081790924072266,15.485275268554688,8.179584503173828,19.097394943237305,-4.057462692260742,1.4214496612548828,13.079395294189453,-4.949258804321289,Input/262350__stereo-surgeon__grinder-drum-loop.wav,34304
6,0.01748078502714634,54272,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f6,0.008496513590216637,-997.5725708007812,157.7462158203125,16.440898895263672,13.841850280761719,11.501045227050781,77.37786865234375,27.71475601196289,20.839492797851562,25.805007934570312,23.619647979736328,16.7254581451416,12.499210357666016,14.10649299621582,Input/262350__stereo-surgeon__grinder-drum-loop.wav,40960
7,0.04664137586951256,60928,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f7,0.008359323255717754,-783.741943359375,242.516357421875,17.811359405517578,11.314300537109375,6.442680358886719,-27.844799041748047,-12.94478988647461,12.448287963867188,12.572189331054688,2.222370147705078,6.569129943847656,14.710033416748047,12.834756851196289,Input/262350__stereo-surgeon__grinder-drum-loop.wav,54272
8,0.028355158865451813,68096,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f8,0.016973763704299927,-855.7800903320312,216.24249267578125,17.213375091552734,21.324180603027344,6.643272399902344,48.53837966918945,22.857227325439453,22.612884521484375,14.819927215576172,12.347915649414062,24.034015655517578,9.59991455078125,10.560808181762695,Input/262350__stereo-surgeon__grinder-drum-loop.wav,60928
9,0.07037459313869476,74752,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f9,0.009538860060274601,-772.3114624023438,203.49281311035156,10.384536743164062,14.577804565429688,9.87640380859375,-3.852436065673828,-12.697860717773438,11.31784439086914,20.398067474365234,8.48043441772461,11.78553581237793,12.105804443359375,8.249588012695312,Input/262350__stereo-surgeon__grinder-drum-loop.wav,68096
10,0.047195058315992355,81408,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f10,0.008286328986287117,-778.2800903320312,242.36366271972656,19.666797637939453,11.434364318847656,11.961402893066406,-30.92904281616211,-22.242942810058594,13.432872772216797,11.441089630126953,1.8983955383300781,4.499164581298828,12.247318267822266,11.599931716918945,Input/262350__stereo-surgeon__grinder-drum-loop.wav,74752
11,0.03739595785737038,95232,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f11,0.009073974564671516,-942.1339111328125,175.70578002929688,15.713367462158203,15.480958938598633,2.3738937377929688,40.51706314086914,29.062458038330078,43.09305191040039,15.764854431152344,5.481754302978516,24.51560401916504,20.947917938232422,7.59324836730957,Input/262350__stereo-surgeon__grinder-drum-loop.wav,81408
12,0.11472520232200623,101888,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f12,0.00866850558668375,-687.2106323242188,155.04074096679688,8.026010513305664,14.346750259399414,-4.224132537841797,-4.858236312866211,8.175638198852539,7.935924530029297,21.509187698364258,-2.3121185302734375,3.1993064880371094,20.100372314453125,1.4185905456542969,Input/262350__stereo-surgeon__grinder-drum-loop.wav,95232
13,0.03215348348021507,109056,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f13,0.01710474118590355,-859.9442138671875,211.52981567382812,13.203975677490234,14.714286804199219,7.813106536865234,49.77644729614258,21.146587371826172,17.887542724609375,18.82110595703125,16.459213256835938,17.965662002563477,10.49160385131836,15.466279983520508,Input/262350__stereo-surgeon__grinder-drum-loop.wav,101888
14,0.05827096849679947,115712,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f14,0.009253760799765587,-757.33642578125,201.04637145996094,11.735641479492188,-0.5716972351074219,-5.296924591064453,-10.164276123046875,-1.8097953796386719,18.432117462158203,20.264352798461914,7.240348815917969,10.977352142333984,7.556865692138672,20.53278350830078,Input/262350__stereo-surgeon__grinder-drum-loop.wav,109056
15,0.10943152755498886,122368,262350__stereo-surgeon__grinder-drum-loop.wav,,None_f15,0.00941301230341196,-670.423095703125,161.23489379882812,4.144802093505859,7.258707046508789,-8.981781005859375,1.2547111511230469,12.067476272583008,6.5179443359375,18.502918243408203,0.6417007446289062,5.212406158447266,14.459192276000977,-8.339601516723633,Input/262350__stereo-surgeon__grinder-drum-loop.wav,115712
